snapshot,IDNKA,MYSPE,MYSSK,MYSSH,SGPXX,THANO,THASO,THACE
05/03/2030 11:00,2387.172824,21008.92063,8756.97639,1233.656126,7439.476187,7855.96,4270.56,23200.52
05/03/2030 12:00,2529.290584,21915.44841,8372.650276,1179.513435,7444.092174,8417.1,4575.6,24857.7
05/03/2030 13:00,2505.486741,21487.85223,4155.872645,585.4666633,7716.0658,8417.1,4575.6,24857.7
05/03/2030 14:00,2392.815216,20950.02418,5319.111334,749.3401821,8295.388595,7855.96,4270.56,23200.52
05/03/2030 15:00,2566.495109,20404.03817,4610.171149,649.4668511,8937.10935,6733.68,3660.48,19886.16
05/03/2030 16:00,2429.402605,19493.11306,5361.736481,755.3450828,9399.447265,6172.54,3355.44,18228.98
05/03/2030 17:00,2571.167716,18797.39875,5164.245246,727.52312,9623.840085,5611.4,3050.4,16571.8
05/03/2030 18:00,2575.04686,17961.66609,4207.529887,592.743978,9645.852265,5611.4,3050.4,16571.8
05/03/2030 19:00,2356.756802,17299.47898,5267.612549,742.0851904,9620.14401,5611.4,3050.4,16571.8
05/03/2030 20:00,2466.95978,17103.5886,8031.398661,1131.438949,9564.702885,5611.4,3050.4,16571.8
05/03/2030 21:00,2459.20149,17233.20058,8367.18523,1178.743536,9706.303625,5611.4,3050.4,16571.8
05/03/2030 22:00,2474.100933,17872.28675,8450.315371,1190.454657,9807.822485,6172.54,3355.44,18228.98
05/03/2030 23:00,2504.34063,18441.35379,8852.805283,1247.156208,9871.066435,6172.54,3355.44,18228.98
06/03/2030 00:00,2552.300966,20487.40849,7584.144708,1068.431176,9841.990645,6733.68,3660.48,19886.16
06/03/2030 01:00,2374.301116,21979.5182,5366.701492,756.0445384,9740.06111,7294.82,3965.52,21543.34
06/03/2030 02:00,2507.867125,22772.03359,5230.797521,736.8988015,9718.37747,7294.82,3965.52,21543.34
06/03/2030 03:00,2564.555537,23239.82262,4215.664054,593.8898947,9704.25025,7294.82,3965.52,21543.34
06/03/2030 04:00,2444.654697,22843.46544,5147.44872,725.1568766,9603.963415,7294.82,3965.52,21543.34
06/03/2030 05:00,2574.606048,23059.55173,5044.398333,710.6394523,9426.059005,7294.82,3965.52,21543.34
06/03/2030 06:00,2535.990925,24277.47459,5079.84006,715.6323748,9056.04083,7294.82,3965.52,21543.34
06/03/2030 07:00,2366.895476,24534.35066,5179.82693,729.7182201,8457.76949,7294.82,3965.52,21543.34
06/03/2030 08:00,2488.471401,24718.40207,7226.765285,1018.084653,7982.429605,7294.82,3965.52,21543.34
06/03/2030 09:00,2329.514626,23941.40668,8597.577637,1211.200516,7817.042569,7294.82,3965.52,21543.34
06/03/2030 10:00,2349.880136,23043.83275,8567.61307,1206.979199,7647.09704,7294.82,3965.52,21543.34
06/03/2030 11:00,2516.683363,23823.81275,8077.151416,1137.884457,7555.59865,7855.96,4270.56,23200.52
06/03/2030 12:00,2547.187548,24485.99986,8806.418237,1240.621343,7573.758699,7855.96,4270.56,23200.52
06/03/2030 13:00,2387.260986,23963.69182,5304.797313,747.3236664,7854.24151,7855.96,4270.56,23200.52
06/03/2030 14:00,2519.15191,23229.27698,5178.189533,729.4875485,8397.4824,7294.82,3965.52,21543.34
06/03/2030 15:00,2530.524857,22579.82424,5294.18064,745.828022,9033.86438,6733.68,3660.48,19886.16
06/03/2030 16:00,2560.58823,21444.67476,5214.37073,734.5846452,9477.639785,5611.4,3050.4,16571.8
06/03/2030 17:00,2600.261302,20466.71514,4496.821005,633.4984285,9582.936855,5611.4,3050.4,16571.8
06/03/2030 18:00,2415.649273,19835.01092,5176.499316,729.249436,9690.61584,5050.26,2745.36,14914.62
06/03/2030 19:00,2474.36542,19133.34728,5204.704804,733.2229391,9687.98752,5050.26,2745.36,14914.62
06/03/2030 20:00,2495.348067,18815.28655,8218.264579,1157.764049,9640.34922,5050.26,2745.36,14914.62
06/03/2030 21:00,2348.028726,18763.13534,8676.00774,1222.24951,9759.527105,5611.4,3050.4,16571.8
06/03/2030 22:00,2366.895476,19215.28497,8725.731226,1229.254403,9788.767165,5611.4,3050.4,16571.8
06/03/2030 23:00,2545.776949,19502.80311,7376.417262,1039.167167,9782.77131,6172.54,3355.44,18228.98
07/03/2030 00:00,2509.365886,20925.55032,9265.520698,1305.298297,9795.502235,6733.68,3660.48,19886.16
07/03/2030 01:00,2501.783921,22418.85387,5442.021765,766.6554288,9658.336785,6733.68,3660.48,19886.16
07/03/2030 02:00,2551.419342,23256.93443,4587.141949,646.2225676,9661.457915,6733.68,3660.48,19886.16
07/03/2030 03:00,2406.215898,23597.37978,5314.251961,748.6556085,9738.25414,6733.68,3660.48,19886.16
07/03/2030 04:00,2571.961177,23176.54873,5145.864142,724.9336461,9684.619985,6733.68,3660.48,19886.16
07/03/2030 05:00,2598.586216,23454.31712,3844.978447,541.6688369,9547.20813,6733.68,3660.48,19886.16
07/03/2030 06:00,2434.075211,24706.4636,5165.46009,727.6942634,9048.073735,6733.68,3660.48,19886.16
07/03/2030 07:00,2482.300034,25084.71411,4964.588422,699.3960756,8429.597185,6733.68,3660.48,19886.16
07/03/2030 08:00,2459.465977,25120.52951,8679.859308,1222.792107,7956.836339,6733.68,3660.48,19886.16
07/03/2030 09:00,2473.395634,24526.98861,8606.669857,1212.4814,7838.586579,6733.68,3660.48,19886.16
07/03/2030 10:00,2487.854264,23360.40116,8602.922749,1211.953519,7680.033175,7294.82,3965.52,21543.34
07/03/2030 11:00,2542.514941,24459.13831,8505.176218,1198.183286,7597.257522,7294.82,3965.52,21543.34
07/03/2030 12:00,2390.258507,25057.25563,9476.993548,1335.089947,7564.042128,7855.96,4270.56,23200.52
07/03/2030 13:00,2518.358449,24563.40094,5278.440499,743.6105989,7826.898769,7855.96,4270.56,23200.52
07/03/2030 14:00,2548.245496,23806.70095,3782.968629,532.9330829,8363.97132,7294.82,3965.52,21543.34
07/03/2030 15:00,2422.261452,23212.16517,5354.711519,754.3554276,8983.9263,6172.54,3355.44,18228.98
07/03/2030 16:00,2599.82049,21919.22893,4617.090473,650.4416243,9539.898115,5611.4,3050.4,16571.8
07/03/2030 17:00,2562.704127,21006.73191,4499.409149,633.8630383,9672.71041,5050.26,2745.36,14914.62
07/03/2030 18:00,2549.832419,20354.89148,5145.177492,724.8369129,9719.52736,5050.26,2745.36,14914.62
07/03/2030 19:00,2509.54221,19621.96894,4494.496957,633.1710237,9693.819105,5050.26,2745.36,14914.62
07/03/2030 20:00,2334.451719,19285.2842,8616.514067,1213.868222,9633.44988,4489.12,2440.32,13257.44
07/03/2030 21:00,2483.181658,19103.5409,7947.664579,1119.642747,9739.486165,5050.26,2745.36,14914.62
07/03/2030 22:00,2491.909734,19642.08526,8090.923545,1139.824633,9744.414265,5611.4,3050.4,16571.8
07/03/2030 23:00,2497.728451,19775.41806,9004.372677,1268.508561,9878.04791,5611.4,3050.4,16571.8
08/03/2030 00:00,2408.772607,21128.10635,9518.502921,1340.937661,9889.957485,6172.54,3355.44,18228.98
08/03/2030 01:00,2551.419342,22770.4418,4807.18701,677.2218447,9865.07058,6172.54,3355.44,18228.98
08/03/2030 02:00,2511.39362,23702.43832,4016.535422,565.8372603,9764.619475,6172.54,3355.44,18228.98
08/03/2030 03:00,2535.197464,24150.72784,5456.01887,768.6272983,9758.705755,6172.54,3355.44,18228.98
08/03/2030 04:00,2592.503012,23805.10915,4149.270237,584.5365362,9670.24636,6172.54,3355.44,18228.98
08/03/2030 05:00,2435.750296,24071.13805,5199.581335,732.5011605,9424.00563,6172.54,3355.44,18228.98
08/03/2030 06:00,2550.273231,25358.90095,5057.920065,712.5443527,8972.92021,5611.4,3050.4,16571.8
08/03/2030 07:00,2501.783921,25758.24276,4020.866602,566.4474237,8531.444585,5611.4,3050.4,16571.8
08/03/2030 08:00,2345.031205,25755.25814,8686.105302,1223.672023,8148.28481,5611.4,3050.4,16571.8
08/03/2030 09:00,2504.781442,24750.43696,7178.783151,1011.325076,7931.957647,6172.54,3355.44,18228.98
08/03/2030 10:00,2524.794302,23627.82288,7317.181712,1030.822243,7764.927911,6172.54,3355.44,18228.98
08/03/2030 11:00,2370.774621,24689.35179,9154.707655,1289.687294,7687.50746,6733.68,3660.48,19886.16
08/03/2030 12:00,2521.35597,25501.96361,9522.803628,1341.543532,7656.986094,7294.82,3965.52,21543.34
08/03/2030 13:00,2548.950795,24973.08942,4254.327756,599.3367191,7902.586171,7294.82,3965.52,21543.34
08/03/2030 14:00,2386.467525,24310.90231,4999.132222,704.2625007,8441.67103,6733.68,3660.48,19886.16
08/03/2030 15:00,2540.751694,23559.37566,5443.395066,766.8488952,9041.831475,6172.54,3355.44,18228.98
08/03/2030 16:00,2553.623401,22340.05997,5113.64439,720.3946257,9569.959525,5611.4,3050.4,16571.8
08/03/2030 17:00,2448.269355,21409.65525,5039.644599,709.9697608,9723.059165,5050.26,2745.36,14914.62
08/03/2030 18:00,2565.966135,20472.68437,4610.329607,649.4891741,9723.46984,5050.26,2745.36,14914.62
08/03/2030 19:00,2464.579395,19881.92911,4658.34232,656.2530586,9681.58099,4489.12,2440.32,13257.44
08/03/2030 20:00,2468.634865,19540.78734,8592.060235,1210.423241,9586.550795,5050.26,2745.36,14914.62
08/03/2030 21:00,2500.196998,19411.17536,8160.891789,1149.681546,9655.872735,5050.26,2745.36,14914.62
08/03/2030 22:00,2528.497123,19802.97603,8240.564269,1160.905561,9681.08818,5611.4,3050.4,16571.8
08/03/2030 23:00,2389.200559,20038.32306,9359.313481,1318.511538,9741.211,5611.4,3050.4,16571.8
09/03/2030 00:00,2528.849772,21592.11486,8953.056425,1261.279283,9790.081325,6172.54,3355.44,18228.98
09/03/2030 01:00,2515.44909,23041.64403,5349.376773,753.6038848,9805.2763,6172.54,3355.44,18228.98
09/03/2030 02:00,2400.749831,24090.43857,5157.48438,726.5706699,9768.397685,6172.54,3355.44,18228.98
09/03/2030 03:00,2572.313827,24674.4287,4744.067988,668.3298293,9834.927035,6172.54,3355.44,18228.98
09/03/2030 04:00,2428.256494,24187.93607,5242.840314,738.5953534,9749.013825,6172.54,3355.44,18228.98
09/03/2030 05:00,2566.495109,24624.48611,5211.043116,734.1158612,9518.46088,6172.54,3355.44,18228.98
09/03/2030 06:00,2563.585751,25567.42622,4167.809799,587.1483332,9082.406165,6172.54,3355.44,18228.98
09/03/2030 07:00,2346.089154,26244.53641,5001.720366,704.6271105,8679.123315,6172.54,3355.44,18228.98
09/03/2030 08:00,2486.972641,26304.82569,8023.654111,1130.34792,8274.854845,6172.54,3355.44,18228.98
09/03/2030 09:00,2458.408029,25168.28339,8757.383574,1233.713489,8069.320221,6172.54,3355.44,18228.98
09/03/2030 10:00,2487.854264,24036.71546,8697.359175,1225.257435,7927.333447,6172.54,3355.44,18228.98
09/03/2030 11:00,2496.317853,24969.3089,9186.627707,1294.184093,7837.97878,6733.68,3660.48,19886.16
09/03/2030 12:00,2558.913144,25478.08667,8103.128381,1141.544013,7838.627647,7294.82,3965.52,21543.34
09/03/2030 13:00,2388.759747,24812.91495,5292.648881,745.6122325,8083.743127,7294.82,3965.52,21543.34
09/03/2030 14:00,2517.476825,24199.07865,5314.040684,748.6258444,8568.076795,6733.68,3660.48,19886.16
09/03/2030 15:00,2570.815066,23557.18694,4395.302376,619.1967937,9136.04032,6172.54,3355.44,18228.98
09/03/2030 16:00,2444.478372,22503.02008,5188.278012,730.9087828,9704.08598,5611.4,3050.4,16571.8
09/03/2030 17:00,2575.04686,21642.85336,5108.520921,719.672847,9913.448095,5050.26,2745.36,14914.62
09/03/2030 18:00,2526.9102,20710.25992,5063.624545,713.3479825,9936.85657,5050.26,2745.36,14914.62
09/03/2030 19:00,2364.603254,20259.58269,4978.902443,701.4125912,9853.325275,5050.26,2745.36,14914.62
09/03/2030 20:00,2517.124175,19760.51488,7382.534702,1040.028973,9760.512725,5050.26,2745.36,14914.62
09/03/2030 21:00,2334.010907,19623.46125,8632.492814,1216.11926,9879.115665,5611.4,3050.4,16571.8
09/03/2030 22:00,2366.983638,19867.02592,8754.424292,1233.296594,9918.78687,5611.4,3050.4,16571.8
09/03/2030 23:00,2507.073664,19947.39172,8623.08483,1214.793892,9953.61211,6172.54,3355.44,18228.98
10/03/2030 00:00,2559.089469,21418.60911,8944.14777,1260.024259,9995.254555,6733.68,3660.48,19886.16
10/03/2030 01:00,2398.898421,22848.63877,5313.829407,748.5960804,9909.75202,6733.68,3660.48,19886.16
10/03/2030 02:00,2527.351012,23720.14704,5284.673172,744.4886389,9790.65627,6733.68,3660.48,19886.16
10/03/2030 03:00,2532.640754,24150.72784,5313.829407,748.5960804,9753.284845,7294.82,3965.52,21543.34
10/03/2030 04:00,2563.321264,23773.07426,5187.908278,730.8566957,9661.04724,6733.68,3660.48,19886.16
10/03/2030 05:00,2604.228609,23752.97784,4701.073106,662.2728414,9437.14723,6733.68,3660.48,19886.16
10/03/2030 06:00,2404.628975,24689.35179,5073.554567,714.7468938,9086.512915,6733.68,3660.48,19886.16
10/03/2030 07:00,2483.093496,25417.7974,4972.881047,700.5643152,8781.627795,6733.68,3660.48,19886.16
10/03/2030 08:00,2505.134091,25574.98725,8313.447359,1171.173109,8523.888165,6733.68,3660.48,19886.16
10/03/2030 09:00,2353.759281,24774.11492,8529.422882,1201.599082,8159.882272,7294.82,3965.52,21543.34
10/03/2030 10:00,2384.704277,23552.61052,8778.749213,1236.723415,7953.378455,7294.82,3965.52,21543.34
10/03/2030 11:00,2538.723959,24556.63581,7813.976169,1100.809131,7876.319398,7294.82,3965.52,21543.34
10/03/2030 12:00,2514.214817,25113.16746,8973.556888,1264.167326,7855.908851,7855.96,4270.56,23200.52
10/03/2030 13:00,2514.567466,24459.9342,5227.945281,736.4969866,7974.331094,7855.96,4270.56,23200.52
10/03/2030 14:00,2559.882931,23868.38304,4859.900637,684.6479797,8187.044317,7294.82,3965.52,21543.34
10/03/2030 15:00,2406.039574,23360.40116,5240.410628,738.2530666,8493.662485,6172.54,3355.44,18228.98
10/03/2030 16:00,2574.958698,22386.81898,4152.016839,584.9234691,8981.62652,5611.4,3050.4,16571.8
10/03/2030 17:00,2602.112712,21519.88712,4157.562861,585.7047759,9241.090985,5611.4,3050.4,16571.8
10/03/2030 18:00,2414.503162,20666.28655,5284.673172,744.4886389,9299.65324,5050.26,2745.36,14914.62
10/03/2030 19:00,2484.680419,20098.61233,4999.185041,704.2699417,9234.520185,5050.26,2745.36,14914.62
10/03/2030 20:00,2459.818627,19617.51191,8581.594237,1208.948823,9035.589215,5050.26,2745.36,14914.62
10/03/2030 21:00,2468.546703,19489.39223,8538.594309,1202.891125,9022.119075,5611.4,3050.4,16571.8
10/03/2030 22:00,2496.141528,19376.17575,8864.216266,1248.763753,9062.44736,5611.4,3050.4,16571.8
10/03/2030 23:00,2542.162292,19061.83585,8730.587473,1229.938536,9012.01647,6172.54,3355.44,18228.98
11/03/2030 00:00,2381.530431,19520.67102,9317.820593,1312.666147,8945.81566,6733.68,3660.48,19886.16
11/03/2030 01:00,2524.529815,20632.06294,5268.98585,742.2786569,8998.05352,6733.68,3660.48,19886.16
11/03/2030 02:00,2559.353956,21638.27694,4471.784673,629.9713864,9059.65477,6733.68,3660.48,19886.16
11/03/2030 03:00,2420.410042,21939.92227,5390.787077,759.4376422,9297.35346,7294.82,3965.52,21543.34
11/03/2030 04:00,2606.432668,21692.79595,4463.967422,628.8701159,9285.115345,7294.82,3965.52,21543.34
11/03/2030 05:00,2561.910665,21806.01244,5250.129373,739.6222138,9182.03592,7294.82,3965.52,21543.34
11/03/2030 06:00,2525.411439,22420.44567,5092.992057,717.485188,8972.4274,7294.82,3965.52,21543.34
11/03/2030 07:00,2512.804218,22494.2652,4550.749475,641.0957069,8616.78285,7294.82,3965.52,21543.34
11/03/2030 08:00,2327.398729,22983.54348,8415.590148,1185.562674,8264.4237,7294.82,3965.52,21543.34
11/03/2030 09:00,2476.922129,22728.06023,8047.212262,1133.666721,7998.191311,7294.82,3965.52,21543.34
11/03/2030 10:00,2507.338151,22314.59124,8190.464637,1153.847678,7810.87423,7294.82,3965.52,21543.34
11/03/2030 11:00,2508.660587,23212.96107,9228.53651,1300.088078,7760.714386,7855.96,4270.56,23200.52
11/03/2030 12:00,2401.014318,24051.63855,9354.39644,1317.818841,7751.613828,7855.96,4270.56,23200.52
11/03/2030 13:00,2553.623401,23618.86903,4673.607087,658.4035126,7816.007668,7855.96,4270.56,23200.52
11/03/2030 14:00,2519.769047,22835.30748,5539.050756,780.3245771,7935.653722,7294.82,3965.52,21543.34
11/03/2030 15:00,2538.900284,22713.13714,5253.773902,740.135644,8064.868504,6733.68,3660.48,19886.16
11/03/2030 16:00,2604.581258,21474.52094,4015.373398,565.673558,8381.137535,6172.54,3355.44,18228.98
11/03/2030 17:00,2430.460553,20675.24041,5221.131596,735.5370954,8565.20207,5611.4,3050.4,16571.8
11/03/2030 18:00,2533.522378,19859.58427,4284.065003,603.5260117,8636.65952,5611.4,3050.4,16571.8
11/03/2030 19:00,2508.836911,19327.00915,4105.218969,578.330728,8539.658085,5050.26,2745.36,14914.62
11/03/2030 20:00,2341.857359,18976.17733,8604.302514,1212.147896,8500.233285,5611.4,3050.4,16571.8
11/03/2030 21:00,2504.869604,18681.21754,7291.723002,1027.235698,8577.35805,5611.4,3050.4,16571.8
11/03/2030 22:00,2537.137036,18627.57402,7464.240359,1051.539417,8657.029,6172.54,3355.44,18228.98
11/03/2030 23:00,2386.820174,18022.75126,8952.953739,1261.264817,8702.03898,6172.54,3355.44,18228.98
12/03/2030 00:00,2521.35597,17873.02295,9248.26718,1302.867674,8788.362865,6733.68,3660.48,19886.16
12/03/2030 01:00,2543.132078,18211.2,4273.131415,601.9857212,8862.20223,7294.82,3965.52,21543.34
12/03/2030 02:00,2389.905858,19029.80095,5396.438739,760.233831,9025.404475,7294.82,3965.52,21543.34
12/03/2030 03:00,2549.12712,19336.69921,5234.389231,737.4047907,9225.485335,7294.82,3965.52,21543.34
12/03/2030 04:00,2562.968614,19528.11267,5138.78636,723.9365498,9329.632515,7294.82,3965.52,21543.34
12/03/2030 05:00,2442.715125,19956.34557,5306.38189,747.546897,9232.63108,7294.82,3965.52,21543.34
12/03/2030 06:00,2558.824982,20456.96539,3635.391601,512.1428812,8899.245115,7294.82,3965.52,21543.34
12/03/2030 07:00,2465.372857,20842.77693,4881.556536,687.6987967,8536.701225,7294.82,3965.52,21543.34
12/03/2030 08:00,2452.589311,20941.86622,8492.089641,1196.339689,8136.10419,7294.82,3965.52,21543.34
12/03/2030 09:00,2495.612554,20374.192,8400.558273,1183.445029,7956.162832,7294.82,3965.52,21543.34
12/03/2030 10:00,2532.817079,20258.7868,8635.407416,1216.52986,7796.352762,7294.82,3965.52,21543.34
12/03/2030 11:00,2399.60372,21924.99919,8571.726313,1207.55866,7693.035146,7855.96,4270.56,23200.52
12/03/2030 12:00,2534.051353,23139.14153,8632.402715,1216.106567,7709.421078,8417.1,4575.6,24857.7
12/03/2030 13:00,2499.050887,22976.77835,5092.727961,717.4479829,7973.189417,8417.1,4575.6,24857.7
12/03/2030 14:00,2403.218377,22642.30223,5344.623039,752.9341933,8501.13677,7855.96,4270.56,23200.52
12/03/2030 15:00,2582.981475,22115.01982,4812.310479,677.9436234,9121.338155,6733.68,3660.48,19886.16
12/03/2030 16:00,2435.221322,21104.22941,5156.427995,726.4218495,9682.23807,6172.54,3355.44,18228.98
12/03/2030 17:00,2565.260836,20177.6052,5259.63684,740.9615969,9853.40741,5611.4,3050.4,16571.8
12/03/2030 18:00,2556.53276,19476.71756,3907.886192,550.5310882,9989.505105,5611.4,3050.4,16571.8
12/03/2030 19:00,2344.061419,18912.86365,4949.482112,697.2679447,9842.647725,5611.4,3050.4,16571.8
12/03/2030 20:00,2469.780976,18417.51665,7394.059825,1041.652597,9659.158135,5611.4,3050.4,16571.8
12/03/2030 21:00,2460.788413,18320.69566,8758.358204,1233.850792,9748.76742,5611.4,3050.4,16571.8
12/03/2030 22:00,2496.406015,18871.8948,9025.662491,1271.507805,9802.64798,6172.54,3355.44,18228.98
12/03/2030 23:00,2516.154389,19449.15959,7285.584543,1026.37093,9815.78958,6733.68,3660.48,19886.16
13/03/2030 00:00,2556.797247,21525.85636,7630.282682,1074.930953,9823.920945,6733.68,3660.48,19886.16
13/03/2030 01:00,2371.47992,23430.44019,4361.550866,614.4419838,9794.680885,7294.82,3965.52,21543.34
13/03/2030 02:00,2522.325756,24004.68057,5364.271806,755.7022517,9808.972375,7294.82,3965.52,21543.34
13/03/2030 03:00,2583.951261,24269.11767,4192.529215,590.6307292,9775.21489,7294.82,3965.52,21543.34
13/03/2030 04:00,2447.74038,23796.9512,5278.38768,743.6031579,9739.89684,7294.82,3965.52,21543.34
13/03/2030 05:00,2574.077074,24089.64268,5278.598957,743.632922,9575.95538,7294.82,3965.52,21543.34
13/03/2030 06:00,2515.008278,25088.49462,5122.148292,721.5926294,9108.93577,7294.82,3965.52,21543.34
13/03/2030 07:00,2361.605733,25532.40671,5100.386754,718.5269304,8637.97368,7294.82,3965.52,21543.34
13/03/2030 08:00,2502.841869,25671.68885,6509.787678,917.0790341,8212.86756,7294.82,3965.52,21543.34
13/03/2030 09:00,2341.681035,24614.13943,8707.438762,1226.677416,8051.743331,7294.82,3965.52,21543.34
13/03/2030 10:00,2368.041587,23656.07726,9096.126367,1281.434541,7909.559433,7294.82,3965.52,21543.34
13/03/2030 11:00,2531.494644,24755.6103,6762.908429,952.7379135,7828.640031,7855.96,4270.56,23200.52
13/03/2030 12:00,2553.270752,25275.53064,8713.154336,1227.482609,7815.851611,7855.96,4270.56,23200.52
13/03/2030 13:00,2390.258507,24707.2595,5149.297394,725.4173122,8056.942476,7855.96,4270.56,23200.52
13/03/2030 14:00,2531.053832,23913.1523,5372.353153,756.8407273,8548.28226,7294.82,3965.52,21543.34
13/03/2030 15:00,2544.542676,23367.1663,5163.505777,727.4189458,9098.011815,6733.68,3660.48,19886.16
13/03/2030 16:00,2563.850238,22214.10912,4989.413477,702.8933536,9751.0672,6172.54,3355.44,18228.98
13/03/2030 17:00,2598.145405,21061.05194,4599.026284,647.8967965,9925.768345,5611.4,3050.4,16571.8
13/03/2030 18:00,2377.563124,20423.53767,5190.866156,731.2733926,9955.41908,5050.26,2745.36,14914.62
13/03/2030 19:00,2473.660121,19673.36405,4987.934538,702.6850051,9877.5551,5050.26,2745.36,14914.62
13/03/2030 20:00,2490.410973,19376.17575,6342.684759,893.5380844,9789.17784,5050.26,2745.36,14914.62
13/03/2030 21:00,2360.195135,19219.0058,8775.877483,1236.318854,9908.191455,5611.4,3050.4,16571.8
13/03/2030 22:00,2379.326372,19584.72091,8700.363072,1225.680615,10023.509,5611.4,3050.4,16571.8
13/03/2030 23:00,2558.913144,19811.90999,6545.387906,922.0942856,9960.593585,6172.54,3355.44,18228.98
14/03/2030 00:00,2516.859688,21373.83984,9295.222335,1309.482573,9963.550445,6733.68,3660.48,19886.16
14/03/2030 01:00,2509.365886,22803.27259,5113.961306,720.4392718,9934.88533,6733.68,3660.48,19886.16
14/03/2030 02:00,2557.767033,23586.23721,4801.588168,676.4330969,9848.397175,6733.68,3660.48,19886.16
14/03/2030 03:00,2418.11782,23884.89792,5159.121778,726.8013414,9852.339655,7294.82,3965.52,21543.34
14/03/2030 04:00,2578.573356,23491.52535,5165.777005,727.7389095,9793.038185,6733.68,3660.48,19886.16
14/03/2030 05:00,2597.087456,23959.31438,4068.45676,573.1517801,9536.776985,6733.68,3660.48,19886.16
14/03/2030 06:00,2377.298637,24954.38581,5184.633483,730.3953526,9094.97282,6733.68,3660.48,19886.16
14/03/2030 07:00,2475.070719,25300.00451,4818.807249,678.8588685,8655.22203,6733.68,3660.48,19886.16
14/03/2030 08:00,2445.271834,25583.14521,7105.712844,1001.031154,8223.3562,6733.68,3660.48,19886.16
14/03/2030 09:00,2478.509052,24822.6647,8507.34094,1198.488245,8015.119334,7294.82,3965.52,21543.34
14/03/2030 10:00,2497.375802,23600.3644,8870.393593,1249.633996,7841.830912,7294.82,3965.52,21543.34
14/03/2030 11:00,2552.300966,24806.94572,6731.43352,948.3038243,7813.190437,7294.82,3965.52,21543.34
14/03/2030 12:00,2392.19808,25518.27952,9461.918013,1332.966152,7825.543541,7855.96,4270.56,23200.52
14/03/2030 13:00,2519.50456,25002.13969,5016.351303,706.6882723,8084.523409,7855.96,4270.56,23200.52
14/03/2030 14:00,2550.62588,24480.03063,4405.549314,620.640351,8536.536955,7294.82,3965.52,21543.34
14/03/2030 15:00,2433.017263,23562.9572,5140.793493,724.2193085,9076.24604,6172.54,3355.44,18228.98
14/03/2030 16:00,2606.168181,22407.11438,4612.231101,649.7570507,9693.983375,5611.4,3050.4,16571.8
14/03/2030 17:00,2561.029042,21191.38024,3977.713262,560.3681128,9867.53463,5050.26,2745.36,14914.62
14/03/2030 18:00,2495.700716,20540.3357,5265.763875,741.8247548,9831.641635,5050.26,2745.36,14914.62
14/03/2030 19:00,2502.312895,19862.56889,4295.843699,605.1853586,9793.61313,5050.26,2745.36,14914.62
14/03/2030 20:00,2325.988131,19580.26388,7919.785251,1115.715192,9650.20542,5050.26,2745.36,14914.62
14/03/2030 21:00,2490.234649,19408.19074,7876.271559,1109.585116,9824.00308,5050.26,2745.36,14914.62
14/03/2030 22:00,2516.507039,19809.68147,8287.231062,1167.479837,9832.87366,5611.4,3050.4,16571.8
14/03/2030 23:00,2522.85473,19903.61733,8359.588683,1177.673358,9992.21556,5611.4,3050.4,16571.8
15/03/2030 00:00,2407.185685,21486.45941,9370.892599,1320.142769,9979.23823,6172.54,3355.44,18228.98
15/03/2030 01:00,2551.771991,22935.7896,4662.198126,656.7962529,9835.255575,6172.54,3355.44,18228.98
15/03/2030 02:00,2513.068706,23836.34815,5232.012364,737.0699449,9774.065,6172.54,3355.44,18228.98
15/03/2030 03:00,2550.97853,24214.00173,5252.294962,739.9272955,9849.6292,6172.54,3355.44,18228.98
15/03/2030 04:00,2605.551045,23836.34815,4124.128266,580.9946121,9794.92729,6172.54,3355.44,18228.98
15/03/2030 05:00,2433.369912,24313.09103,5130.546555,722.7757512,9562.731645,6172.54,3355.44,18228.98
15/03/2030 06:00,2513.068706,25665.1227,5092.992057,717.485188,9136.36886,6172.54,3355.44,18228.98
15/03/2030 07:00,2497.023152,25995.8183,3696.028118,520.6851688,8702.36752,5611.4,3050.4,16571.8
15/03/2030 08:00,2343.532445,26275.17849,8031.798069,1131.495216,8330.95305,6172.54,3355.44,18228.98
15/03/2030 09:00,2517.388662,24914.98886,7014.448205,988.1740699,8065.073842,6172.54,3355.44,18228.98
15/03/2030 10:00,2546.834898,24255.78638,7356.100493,1036.305002,7889.526706,6172.54,3355.44,18228.98
15/03/2030 11:00,2398.457609,25313.53477,8689.927119,1224.210429,7855.112141,6733.68,3660.48,19886.16
15/03/2030 12:00,2516.066227,25887.77515,9169.474043,1291.767538,7869.477553,7294.82,3965.52,21543.34
15/03/2030 13:00,2549.12712,25542.95236,4314.224803,607.7748325,8103.775854,7294.82,3965.52,21543.34
15/03/2030 14:00,2392.727054,24894.09654,5249.125806,739.4808345,8578.754345,6733.68,3660.48,19886.16
15/03/2030 15:00,2558.472332,24138.78937,4998.234294,704.1360034,9098.504625,6172.54,3355.44,18228.98
15/03/2030 16:00,2568.699169,22857.59263,5227.25863,736.4002534,9726.91951,5611.4,3050.4,16571.8
15/03/2030 17:00,2450.473414,21846.80221,5135.511566,723.4752068,9910.73764,5050.26,2745.36,14914.62
15/03/2030 18:00,2542.603104,20996.18626,4730.810352,666.462134,9920.59384,5050.26,2745.36,14914.62
15/03/2030 19:00,2455.234183,20414.58382,4079.548806,574.7143937,9842.23705,5050.26,2745.36,14914.62
