timestep,IDNKA-hydro-unspecified-ext-2030,IDNKA-photovoltaic-unspecified-ext-2030,IDNKA-wind-offshore-unspecified-ext-2030,IDNKA-wind-onshore-ext-2030,MYSPE-hydro-unspecified-ext-2030,MYSPE-photovoltaic-unspecified-ext-2030,MYSPE-wind-offshore-unspecified-ext-2030,MYSPE-wind-onshore-ext-2030,MYSSH-hydro-unspecified-ext-2030,MYSSH-photovoltaic-unspecified-ext-2030,MYSSH-wind-offshore-unspecified-ext-2030,MYSSH-wind-onshore-ext-2030,MYSSK-hydro-unspecified-ext-2030,MYSSK-photovoltaic-unspecified-ext-2030,MYSSK-wind-offshore-unspecified-ext-2030,MYSSK-wind-onshore-ext-2030,SGPXX-hydro-unspecified-ext-2030,SGPXX-photovoltaic-unspecified-ext-2030,SGPXX-solar-batam-ext-2030,SGPXX-wind-offshore-unspecified-ext-2030,SGPXX-wind-onshore-ext-2030,THACE-hydro-unspecified-ext-2030,THACE-photovoltaic-unspecified-ext-2030,THACE-wind-offshore-unspecified-ext-2030,THACE-wind-onshore-ext-2030,THANO-hydro-unspecified-ext-2030,THANO-photovoltaic-unspecified-ext-2030,THANO-wind-offshore-unspecified-ext-2030,THANO-wind-onshore-ext-2030,THASO-hydro-unspecified-ext-2030,THASO-photovoltaic-unspecified-ext-2030,THASO-wind-offshore-unspecified-ext-2030,THASO-wind-onshore-ext-2030
10/04/2030 02:00,0.799,0.6,0.087,0.06,0.292,0.508,0.002,0,0.965,0.6,1,0.51,0.965,0.587,0.052,0.03,0.491,0.34,0.97,0,0,0.068,0.5,0.002,0,0.088,0.5,0,0.27,0.195,0.5,0,0
10/04/2030 03:00,0.799,0.7,0.045,0.03,0.234,0.639,0.002,0,0.965,0.6,0.964,0.48,0.965,0.705,0.114,0.06,0.491,0.453,0.97,0,0,0.068,0.6,0.002,0,0.088,0.6,0,0.3,0.195,0.6,0,0
10/04/2030 04:00,0.799,0.7,0.008,0.01,0.14,0.682,0.002,0,0.965,0.6,0.802,0.4,0.965,0.705,0.138,0.07,0.491,0.453,0.97,0,0,0.068,0.6,0,0,0.088,0.7,0,0.35,0.195,0.7,0,0
10/04/2030 05:00,0.799,0.7,0.003,0,0.147,0.682,0.014,0.01,0.965,0.5,0.576,0.29,0.965,0.705,0.126,0.06,0.491,0.453,0.97,0,0,0.068,0.6,0,0,0.088,0.7,0,0.39,0.195,0.7,0,0
10/04/2030 06:00,0.799,0.6,0.017,0.01,0.248,0.617,0.034,0.02,0.965,0.4,0.384,0.19,0.965,0.587,0.11,0.06,0.491,0.453,0.97,0,0,0.068,0.6,0,0,0.088,0.6,0,0.44,0.195,0.7,0.004,0
10/04/2030 07:00,0.799,0.5,0.025,0.02,0.277,0.564,0.044,0.02,0.965,0.2,0.35,0.18,0.965,0.47,0.062,0.03,0.491,0.34,0.97,0,0,0.068,0.5,0,0,0.088,0.5,0,0.46,0.195,0.6,0.006,0
10/04/2030 08:00,0.799,0.3,0.023,0.02,0.291,0.474,0.038,0.02,0.965,0.1,0.44,0.22,0.965,0.235,0.004,0,0.491,0.226,0.97,0,0,0.068,0.4,0,0,0.088,0.4,0,0.47,0.195,0.5,0.012,0.01
10/04/2030 09:00,0.799,0.1,0.056,0.04,0.156,0.313,0.018,0.01,0.965,0,0.584,0.29,0.965,0.117,0,0,0.491,0.113,0.705,0,0,0.068,0.2,0.002,0,0.088,0.2,0,0.46,0.195,0.3,0.01,0.01
10/04/2030 10:00,0.799,0,0.127,0.08,0.165,0.068,0.008,0,0.965,0,0.716,0.36,0.965,0,0.002,0,0.491,0,0.352,0,0,0.068,0.1,0.038,0.02,0.088,0.1,0,0.44,0.195,0.1,0.01,0.01
10/04/2030 11:00,0.799,0,0.237,0.16,0.295,0,0.002,0,0.965,0,0.704,0.35,0.965,0,0.034,0.02,0.491,0,0,0,0,0.068,0,0.25,0.13,0.088,0,0,0.43,0.195,0,0.016,0.01
10/04/2030 12:00,0.799,0,0.316,0.21,0.4,0,0.016,0.01,0.965,0,0.752,0.38,0.965,0,0.156,0.08,0.491,0,0,0.002,0,0.068,0,0.548,0.27,0.088,0,0,0.42,0.195,0,0.026,0.01
10/04/2030 13:00,0.799,0,0.296,0.2,0.398,0,0.058,0.03,0.965,0,0.734,0.37,0.965,0,0.28,0.14,0.491,0,0,0.002,0,0.068,0,0.604,0.3,0.088,0,0,0.41,0.195,0,0.022,0.01
10/04/2030 14:00,0.799,0,0.234,0.16,0.275,0,0.122,0.06,0.965,0,0.672,0.34,0.965,0,0.316,0.16,0.491,0,0.19,0.01,0.011,0.068,0,0.522,0.26,0.088,0,0,0.38,0.195,0,0.016,0.01
10/04/2030 15:00,0.799,0,0.305,0.2,0.263,0,0.168,0.08,0.965,0,0.592,0.3,0.965,0,0.184,0.09,0.491,0,0.633,0.046,0.023,0.068,0,0.476,0.24,0.088,0,0,0.35,0.195,0,0.01,0.01
10/04/2030 16:00,0.799,0,0.358,0.24,0.196,0,0.212,0.11,0.965,0,0.4,0.2,0.965,0,0.056,0.03,0.491,0,0.97,0.094,0.057,0.068,0,0.446,0.22,0.088,0,0,0.37,0.195,0,0.004,0
10/04/2030 17:00,0.799,0,0.412,0.27,0.173,0,0.238,0.12,0.965,0,0.372,0.19,0.965,0,0.01,0.01,0.491,0,0.97,0.122,0.069,0.068,0,0.4,0.2,0.088,0,0,0.39,0.195,0,0.002,0
10/04/2030 18:00,0.799,0,0.437,0.29,0.146,0,0.23,0.12,0.965,0,0.36,0.18,0.965,0,0,0,0.491,0,0.97,0.114,0.069,0.068,0,0.354,0.18,0.088,0,0,0.39,0.195,0,0,0
10/04/2030 19:00,0.799,0,0.431,0.29,0.148,0,0.204,0.1,0.965,0,0.386,0.19,0.965,0,0,0,0.491,0,0.781,0.096,0.057,0.068,0,0.31,0.16,0.088,0,0,0.37,0.195,0,0,0
10/04/2030 20:00,0.799,0,0.417,0.28,0.148,0,0.186,0.09,0.965,0,0.404,0.2,0.965,0,0,0,0.491,0,0.564,0.092,0.057,0.068,0,0.27,0.14,0.088,0,0,0.39,0.195,0,0,0
10/04/2030 21:00,0.799,0,0.361,0.24,0.152,0,0.14,0.07,0.965,0,0.392,0.2,0.965,0,0.004,0,0.491,0,0.728,0.08,0.046,0.068,0,0.224,0.11,0.088,0,0,0.43,0.195,0,0,0
10/04/2030 22:00,0.799,0,0.321,0.21,0.148,0,0.11,0.06,0.965,0,0.34,0.17,0.965,0,0.06,0.03,0.491,0,0.898,0.052,0.034,0.068,0,0.18,0.09,0.088,0,0,0.46,0.195,0,0,0
10/04/2030 23:00,0.799,0.2,0.144,0.1,0.147,0.009,0.084,0.04,0.965,0.2,0.082,0.04,0.965,0.117,0.148,0.07,0.491,0,0.705,0.024,0.011,0.068,0,0.13,0.07,0.088,0,0,0.47,0.195,0,0,0
11/04/2030 00:00,0.799,0.4,0.042,0.03,0.153,0.165,0.046,0.02,0.965,0.4,0.114,0.06,0.965,0.235,0.004,0,0.491,0.113,0.97,0.008,0,0.068,0.1,0.05,0.03,0.088,0.2,0,0.46,0.195,0.2,0,0
11/04/2030 01:00,0.799,0.6,0.09,0.06,0.134,0.371,0.018,0.01,0.965,0.6,0.22,0.11,0.965,0.352,0,0,0.491,0.226,0.97,0,0,0.068,0.3,0.036,0.02,0.088,0.4,0,0.48,0.195,0.3,0,0
11/04/2030 02:00,0.799,0.7,0.127,0.08,0.131,0.532,0.016,0.01,0.965,0.7,0.286,0.14,0.965,0.47,0,0,0.491,0.34,0.97,0,0,0.068,0.4,0.018,0.01,0.088,0.5,0,0.47,0.195,0.5,0,0
11/04/2030 03:00,0.799,0.7,0.141,0.09,0.137,0.633,0.026,0.01,0.965,0.7,0.304,0.15,0.965,0.587,0.006,0,0.491,0.453,0.97,0,0,0.068,0.5,0.01,0.01,0.088,0.6,0,0.46,0.195,0.6,0,0
11/04/2030 04:00,0.799,0.7,0.133,0.09,0.131,0.67,0.066,0.03,0.965,0.7,0.266,0.13,0.965,0.587,0.03,0.02,0.491,0.453,0.97,0.002,0,0.068,0.6,0.008,0,0.088,0.7,0,0.45,0.195,0.7,0,0
11/04/2030 05:00,0.799,0.7,0.133,0.09,0.141,0.679,0.092,0.05,0.965,0.7,0.19,0.1,0.965,0.587,0.062,0.03,0.491,0.566,0.97,0.004,0,0.068,0.6,0.01,0.01,0.088,0.7,0,0.42,0.195,0.7,0,0
11/04/2030 06:00,0.799,0.6,0.141,0.09,0.246,0.613,0.1,0.05,0.965,0.6,0.114,0.06,0.965,0.587,0.082,0.04,0.491,0.453,0.97,0.004,0,0.068,0.5,0.014,0.01,0.088,0.6,0,0.39,0.195,0.6,0,0
11/04/2030 07:00,0.799,0.4,0.155,0.1,0.264,0.546,0.084,0.04,0.965,0.5,0.024,0.01,0.965,0.352,0.042,0.02,0.491,0.34,0.97,0.002,0,0.068,0.4,0.032,0.02,0.088,0.5,0,0.36,0.195,0.6,0.002,0
11/04/2030 08:00,0.799,0.3,0.13,0.09,0.289,0.404,0.054,0.03,0.965,0.3,0.004,0,0.965,0.235,0.006,0,0.491,0.226,0.97,0,0,0.068,0.3,0.084,0.04,0.088,0.4,0,0.34,0.195,0.4,0.004,0
11/04/2030 09:00,0.799,0.1,0.085,0.06,0.185,0.259,0.032,0.02,0.965,0.1,0.01,0.01,0.965,0.117,0.002,0,0.491,0.113,0.97,0,0,0.068,0.2,0.158,0.08,0.088,0.2,0,0.32,0.195,0.2,0.004,0
11/04/2030 10:00,0.799,0,0.189,0.13,0.17,0.087,0.014,0.01,0.965,0,0.062,0.03,0.965,0,0.042,0.02,0.491,0,0.255,0,0,0.068,0.1,0.29,0.15,0.088,0.1,0,0.31,0.195,0.1,0.004,0
11/04/2030 11:00,0.799,0,0.31,0.21,0.304,0.003,0.012,0.01,0.965,0,0.118,0.06,0.965,0,0.122,0.06,0.491,0,0,0,0,0.068,0,0.594,0.3,0.088,0,0,0.33,0.195,0,0.008,0
11/04/2030 12:00,0.799,0,0.389,0.26,0.464,0,0.008,0,0.965,0,0.19,0.1,0.965,0,0.224,0.11,0.491,0,0,0,0,0.068,0,0.788,0.39,0.088,0,0,0.37,0.195,0,0.01,0.01
11/04/2030 13:00,0.799,0,0.443,0.3,0.457,0,0.004,0,0.965,0,0.296,0.15,0.965,0,0.288,0.14,0.491,0,0.03,0,0,0.068,0,0.706,0.35,0.088,0,0,0.46,0.195,0,0.006,0
11/04/2030 14:00,0.799,0,0.5,0.39,0.395,0,0.006,0,0.965,0,0.33,0.17,0.965,0,0.308,0.15,0.491,0,0.457,0,0,0.068,0,0.562,0.28,0.088,0,0,0.51,0.195,0,0.002,0
11/04/2030 15:00,0.799,0,0.5,0.36,0.338,0,0.008,0,0.965,0,0.296,0.15,0.965,0,0.174,0.09,0.491,0,0.746,0,0,0.068,0,0.498,0.25,0.088,0,0,0.51,0.195,0,0.002,0
11/04/2030 16:00,0.799,0,0.5,0.37,0.244,0,0.01,0.01,0.965,0,0.248,0.12,0.965,0,0.036,0.02,0.491,0,0.97,0,0,0.068,0,0.466,0.23,0.088,0,0,0.55,0.195,0,0.002,0
11/04/2030 17:00,0.799,0,0.5,0.36,0.182,0,0.008,0,0.965,0,0.268,0.13,0.965,0,0.002,0,0.491,0,0.97,0,0,0.068,0,0.418,0.21,0.088,0,0,0.58,0.195,0,0.002,0
11/04/2030 18:00,0.799,0,0.5,0.35,0.139,0,0.024,0.01,0.965,0,0.306,0.15,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.36,0.18,0.088,0,0,0.58,0.195,0,0,0
11/04/2030 19:00,0.799,0,0.5,0.34,0.131,0,0.064,0.03,0.965,0,0.308,0.15,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.314,0.16,0.088,0,0,0.57,0.195,0,0,0
11/04/2030 20:00,0.799,0,0.485,0.32,0.154,0,0.116,0.06,0.965,0,0.308,0.15,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.262,0.13,0.088,0,0,0.56,0.195,0,0,0
11/04/2030 21:00,0.799,0,0.2,0.13,0.153,0,0.124,0.06,0.965,0,0.334,0.17,0.965,0,0.002,0,0.491,0,0.97,0,0,0.068,0,0.208,0.1,0.088,0,0,0.55,0.195,0,0.002,0
11/04/2030 22:00,0.799,0,0.471,0.31,0.148,0,0.098,0.05,0.965,0,0.316,0.16,0.965,0,0.016,0.01,0.491,0,0.97,0,0,0.068,0,0.172,0.09,0.088,0,0,0.55,0.195,0,0.002,0
11/04/2030 23:00,0.799,0.2,0.254,0.17,0.126,0.008,0.068,0.03,0.965,0.2,0.068,0.03,0.965,0.117,0.086,0.04,0.491,0,0.97,0,0,0.068,0,0.132,0.07,0.088,0,0,0.54,0.195,0,0.004,0
12/04/2030 00:00,0.799,0.3,0.071,0.05,0.199,0.139,0.016,0.01,0.965,0.4,0.114,0.06,0.965,0.235,0.004,0,0.491,0.226,0.97,0,0,0.068,0.1,0.136,0.07,0.088,0.1,0,0.53,0.195,0.1,0.002,0
12/04/2030 01:00,0.799,0.5,0.054,0.04,0.195,0.333,0.018,0.01,0.965,0.6,0.214,0.11,0.965,0.352,0.002,0,0.491,0.34,0.97,0,0,0.068,0.2,0.176,0.09,0.088,0.2,0,0.52,0.195,0.3,0,0
12/04/2030 02:00,0.799,0.6,0.102,0.07,0.157,0.487,0.006,0,0.965,0.7,0.26,0.13,0.965,0.47,0.02,0.01,0.491,0.453,0.97,0,0,0.068,0.3,0.1,0.05,0.088,0.3,0,0.5,0.195,0.4,0.002,0
12/04/2030 03:00,0.799,0.7,0.175,0.12,0.155,0.581,0,0,0.965,0.7,0.274,0.14,0.965,0.47,0.05,0.03,0.491,0.566,0.97,0,0,0.068,0.4,0.06,0.03,0.088,0.5,0,0.49,0.195,0.6,0.004,0
12/04/2030 04:00,0.799,0.7,0.274,0.18,0.154,0.624,0,0,0.965,0.7,0.28,0.14,0.965,0.587,0.068,0.03,0.491,0.679,0.97,0,0,0.068,0.5,0.052,0.03,0.088,0.6,0,0.47,0.195,0.6,0.006,0
12/04/2030 05:00,0.799,0.7,0.243,0.16,0.176,0.609,0.02,0.01,0.965,0.7,0.226,0.11,0.965,0.47,0.066,0.03,0.491,0.679,0.97,0.002,0,0.068,0.5,0.052,0.03,0.088,0.6,0,0.45,0.195,0.6,0.01,0.01
12/04/2030 06:00,0.799,0.6,0.192,0.13,0.257,0.579,0.05,0.03,0.965,0.5,0.126,0.06,0.965,0.47,0.042,0.02,0.491,0.679,0.97,0.01,0.011,0.068,0.5,0.058,0.03,0.088,0.5,0,0.44,0.195,0.6,0.018,0.01
12/04/2030 07:00,0.799,0.5,0.141,0.09,0.334,0.551,0.076,0.04,0.965,0.4,0.07,0.04,0.965,0.352,0.012,0.01,0.491,0.566,0.97,0.026,0.011,0.068,0.5,0.064,0.03,0.088,0.4,0,0.43,0.195,0.5,0.026,0.01
12/04/2030 08:00,0.799,0.3,0.161,0.11,0.403,0.397,0.088,0.04,0.965,0.2,0.098,0.05,0.965,0.235,0.004,0,0.491,0.453,0.97,0.04,0.023,0.068,0.4,0.072,0.04,0.088,0.3,0,0.41,0.195,0.4,0.026,0.01
12/04/2030 09:00,0.799,0.1,0.031,0.02,0.213,0.251,0.082,0.04,0.965,0.1,0.1,0.05,0.965,0.117,0.008,0,0.491,0.226,0.705,0.038,0.023,0.068,0.2,0.072,0.04,0.088,0.2,0,0.4,0.195,0.3,0.022,0.01
12/04/2030 10:00,0.799,0,0.121,0.08,0.17,0.082,0.074,0.04,0.965,0,0.09,0.05,0.965,0,0.11,0.06,0.491,0,0.277,0.016,0.011,0.068,0.1,0.088,0.04,0.088,0,0,0.38,0.195,0.1,0.022,0.01
12/04/2030 11:00,0.799,0,0.175,0.12,0.283,0.002,0.076,0.04,0.965,0,0.138,0.07,0.965,0,0.338,0.17,0.491,0,0,0.004,0,0.068,0,0.244,0.12,0.088,0,0,0.38,0.195,0,0.03,0.02
12/04/2030 12:00,0.799,0,0.192,0.13,0.537,0,0.082,0.04,0.965,0,0.168,0.08,0.965,0,0.446,0.22,0.491,0,0,0,0,0.068,0,0.534,0.27,0.088,0,0,0.39,0.195,0,0.04,0.02
12/04/2030 13:00,0.799,0,0.214,0.14,0.582,0,0.064,0.03,0.965,0,0.134,0.07,0.965,0,0.384,0.19,0.491,0,0,0,0,0.068,0,0.768,0.38,0.088,0,0,0.41,0.195,0,0.044,0.02
12/04/2030 14:00,0.799,0,0.186,0.12,0.526,0,0.036,0.02,0.965,0,0.136,0.07,0.965,0,0.272,0.14,0.491,0,0.43,0,0,0.068,0,0.824,0.41,0.088,0,0,0.39,0.195,0,0.062,0.03
12/04/2030 15:00,0.799,0,0.192,0.13,0.33,0,0.016,0.01,0.965,0,0.176,0.09,0.965,0,0.148,0.07,0.491,0,0.853,0,0,0.068,0,0.802,0.4,0.088,0,0,0.44,0.195,0,0.106,0.05
12/04/2030 16:00,0.799,0,0.22,0.15,0.173,0,0.018,0.01,0.965,0,0.176,0.09,0.965,0,0.05,0.03,0.491,0,0.97,0,0,0.068,0,0.782,0.39,0.088,0,0,0.44,0.195,0,0.154,0.08
12/04/2030 17:00,0.799,0,0.265,0.18,0.124,0,0.014,0.01,0.965,0,0.156,0.08,0.965,0,0.004,0,0.491,0,0.97,0,0,0.068,0,0.702,0.35,0.088,0,0,0.39,0.195,0,0.18,0.09
12/04/2030 18:00,0.799,0,0.237,0.16,0.125,0,0.012,0.01,0.965,0,0.17,0.09,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.562,0.28,0.088,0,0,0.36,0.195,0,0.19,0.1
12/04/2030 19:00,0.799,0,0.192,0.13,0.119,0,0.01,0.01,0.965,0,0.232,0.12,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.424,0.21,0.088,0,0,0.38,0.195,0,0.184,0.09
12/04/2030 20:00,0.799,0,0.144,0.1,0.127,0,0.008,0,0.965,0,0.284,0.14,0.965,0,0.004,0,0.491,0,0.97,0,0,0.068,0,0.322,0.16,0.088,0,0,0.42,0.195,0,0.17,0.09
12/04/2030 21:00,0.799,0,0.149,0.1,0.108,0,0.006,0,0.965,0,0.302,0.15,0.965,0,0.044,0.02,0.491,0,0.931,0,0,0.068,0,0.26,0.13,0.088,0,0,0.45,0.195,0,0.146,0.07
12/04/2030 22:00,0.799,0,0.203,0.14,0.106,0,0.004,0,0.965,0,0.276,0.14,0.965,0,0.118,0.06,0.491,0,0.939,0,0,0.068,0,0.224,0.11,0.088,0,0,0.48,0.195,0,0.13,0.07
12/04/2030 23:00,0.799,0.2,0.161,0.11,0.079,0.006,0.004,0,0.965,0.1,0.104,0.05,0.965,0.117,0.178,0.09,0.491,0,0.948,0,0,0.068,0,0.17,0.09,0.088,0,0,0.47,0.195,0,0.116,0.06
13/04/2030 00:00,0.799,0.4,0.124,0.08,0.082,0.137,0.004,0,0.965,0.3,0.124,0.06,0.965,0.117,0.008,0,0.491,0.113,0.97,0,0,0.068,0.2,0.122,0.06,0.088,0.2,0,0.47,0.195,0.1,0.058,0.03
13/04/2030 01:00,0.799,0.6,0.11,0.07,0.078,0.328,0.01,0.01,0.965,0.4,0.198,0.1,0.965,0.352,0.002,0,0.491,0.34,0.97,0,0,0.068,0.4,0.108,0.05,0.088,0.4,0,0.5,0.195,0.3,0.042,0.02
13/04/2030 02:00,0.799,0.7,0.082,0.05,0.078,0.49,0.014,0.01,0.965,0.5,0.236,0.12,0.965,0.47,0.002,0,0.491,0.453,0.97,0,0,0.068,0.5,0.052,0.03,0.088,0.5,0,0.46,0.195,0.4,0.044,0.02
13/04/2030 03:00,0.799,0.7,0.085,0.06,0.086,0.557,0.018,0.01,0.965,0.5,0.194,0.1,0.965,0.587,0.004,0,0.491,0.453,0.97,0,0,0.068,0.6,0.028,0.01,0.088,0.6,0,0.42,0.195,0.5,0.054,0.03
13/04/2030 04:00,0.799,0.7,0.09,0.06,0.083,0.607,0.028,0.01,0.965,0.5,0.132,0.07,0.965,0.587,0.01,0.01,0.491,0.453,0.97,0.004,0,0.068,0.7,0.014,0.01,0.088,0.7,0,0.39,0.195,0.6,0.074,0.04
13/04/2030 05:00,0.799,0.7,0.138,0.09,0.083,0.611,0.046,0.02,0.965,0.5,0.076,0.04,0.965,0.587,0.016,0.01,0.491,0.453,0.97,0.012,0.011,0.068,0.7,0.01,0.01,0.088,0.7,0,0.35,0.195,0.6,0.094,0.05
13/04/2030 06:00,0.799,0.5,0.237,0.16,0.228,0.569,0.07,0.04,0.965,0.4,0.022,0.01,0.965,0.587,0.022,0.01,0.491,0.34,0.97,0.026,0.011,0.068,0.7,0.012,0.01,0.088,0.6,0,0.33,0.195,0.6,0.118,0.06
13/04/2030 07:00,0.799,0.4,0.29,0.19,0.257,0.535,0.09,0.05,0.965,0.3,0,0,0.965,0.352,0.014,0.01,0.491,0.34,0.97,0.036,0.023,0.068,0.6,0.028,0.01,0.088,0.5,0,0.32,0.195,0.6,0.13,0.07
13/04/2030 08:00,0.799,0.2,0.262,0.17,0.286,0.415,0.184,0.09,0.965,0.2,0,0,0.965,0.235,0,0,0.491,0.226,0.584,0.038,0.023,0.068,0.5,0.07,0.04,0.088,0.4,0,0.3,0.195,0.4,0.126,0.06
13/04/2030 09:00,0.799,0.1,0.195,0.13,0.165,0.246,0.24,0.12,0.965,0.1,0,0,0.965,0.117,0,0,0.491,0.113,0,0.028,0.011,0.068,0.3,0.126,0.06,0.088,0.2,0,0.25,0.195,0.3,0.12,0.06
13/04/2030 10:00,0.799,0,0.367,0.24,0.143,0.086,0.154,0.08,0.965,0,0.002,0,0.965,0,0.008,0,0.491,0,0,0.016,0.011,0.068,0.1,0.31,0.16,0.088,0,0,0.19,0.195,0.1,0.122,0.06
13/04/2030 11:00,0.799,0,0.5,0.33,0.183,0.001,0.068,0.03,0.965,0,0.026,0.01,0.965,0,0.024,0.01,0.491,0,0,0.014,0.011,0.068,0,0.894,0.45,0.088,0,0,0.14,0.195,0,0.152,0.08
13/04/2030 12:00,0.799,0,0.415,0.28,0.366,0,0.03,0.02,0.965,0,0.064,0.03,0.965,0,0.044,0.02,0.491,0,0,0.014,0.011,0.068,0,1,0.58,0.088,0,0,0.12,0.195,0,0.19,0.1
13/04/2030 13:00,0.799,0,0.392,0.26,0.37,0,0.016,0.01,0.965,0,0.09,0.05,0.965,0,0.052,0.03,0.491,0,0,0.006,0,0.068,0,1,0.53,0.088,0,0,0.1,0.195,0,0.212,0.11
13/04/2030 14:00,0.799,0,0.406,0.27,0.335,0,0.012,0.01,0.965,0,0.112,0.06,0.965,0,0.04,0.02,0.491,0,0.401,0,0,0.068,0,0.888,0.44,0.088,0,0,0.08,0.195,0,0.222,0.11
13/04/2030 15:00,0.799,0,0.443,0.3,0.246,0,0.008,0,0.965,0,0.128,0.06,0.965,0,0.022,0.01,0.491,0,0.82,0,0,0.068,0,0.784,0.39,0.088,0,0,0.06,0.195,0,0.222,0.11
13/04/2030 16:00,0.799,0,0.398,0.27,0.095,0,0.022,0.01,0.965,0,0.122,0.06,0.965,0,0.006,0,0.491,0,0.97,0,0,0.068,0,0.71,0.36,0.088,0,0,0.05,0.195,0,0.214,0.11
13/04/2030 17:00,0.799,0,0.344,0.23,0.106,0,0.034,0.02,0.965,0,0.136,0.07,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.61,0.31,0.088,0,0,0.04,0.195,0,0.202,0.1
13/04/2030 18:00,0.799,0,0.358,0.24,0.126,0,0.114,0.06,0.965,0,0.192,0.1,0.965,0,0,0,0.491,0,0.97,0,0,0.068,0,0.508,0.25,0.088,0,0,0.05,0.195,0,0.208,0.1
13/04/2030 19:00,0.799,0,0.321,0.21,0.126,0,0.186,0.09,0.965,0,0.226,0.11,0.965,0,0,0,0.491,0,0.97,0.002,0,0.068,0,0.436,0.22,0.088,0,0,0.07,0.195,0,0.208,0.1
13/04/2030 20:00,0.799,0,0.155,0.1,0.129,0,0.226,0.11,0.965,0,0.218,0.11,0.965,0,0,0,0.491,0,0.97,0.002,0,0.068,0,0.382,0.19,0.088,0,0,0.1,0.195,0,0.188,0.09
13/04/2030 21:00,0.799,0,0.276,0.18,0.077,0,0.188,0.09,0.965,0,0.24,0.12,0.965,0,0,0,0.491,0,0.97,0.002,0,0.068,0,0.32,0.16,0.088,0,0,0.14,0.195,0,0.162,0.08
13/04/2030 22:00,0.799,0,0.457,0.3,0.08,0,0.152,0.08,0.965,0,0.254,0.13,0.965,0,0.004,0,0.491,0,0.97,0,0,0.068,0,0.266,0.13,0.088,0,0,0.16,0.195,0,0.138,0.07
